2015031010361578수9492	337	215	656	347
2015031010460534수3415	93	543	505	675
2015031010492835버3006	353	554	783	681
2015031010015060러3956	419	328	797	445
20150310104614경북15바1143	143	483	444	602
2015031010382885러6289	437	262	782	369
2015031010222268러7203	231	299	574	401
2015031010173456버8032	616	303	952	406
20150310105528경북15바1880	72	413	326	542
20150310104350경북41로8524	120	230	950	700
20150310104234경북15바2282	186	375	303	484
2015031010051638머1989	511	308	869	415
20150310104414경북15바2111	56	538	405	664
2015031010372634누3507	139	338	310	441
2015031010231113라7787	280	301	527	407
20150310103354경북11바8642	19	497	422	615
2015031010182066부9792	150	357	419	477
20150310105217경북15바2071	576	369	794	490
2015031010075379라7809	461	516	873	634
2015031010075992로9708	575	271	981	393
20150310101330경북15바2327	40	511	327	629
2015031010154167머7759	214	243	596	359
20150310103418경북41모6797	438	398	635	536
20150310100132경북15바1835	250	289	714	403
2015031010253557부6156	71	608	519	747
20150310102015경북15바2241	593	280	828	388
20150310105818경북15바2325	71	520	380	642
2015031010261286거6457	169	26	774	172
2015031010071966저7556	168	504	547	618
2015031010383434수3415	469	327	843	445
20150310103719경북15바1118	154	373	388	499
20150310100855경북15바1112	94	452	320	564
20150310102235경북15바1755	553	371	867	490
20150310100037경북15바2331	359	336	671	446
2015031010204264조1723	539	373	932	493
20150310103753경북15바1108	535	300	822	409
20150310104216서울82바3281	559	234	716	366
20150310104300대구70바4102	220	143	446	271
2015031010533633더2591	361	497	584	655
2015031010233425도4789	337	382	725	499
2015031010484864나8128	489	465	894	584
2015031010472946로1007	412	365	794	483
20150310103154경북11바8642	132	274	285	370
2015031010181302러9586	120	230	950	700
2015031010101432두5514	274	401	649	512
2015031010520396구8036	242	284	645	404
2015031010032667소2193	61	321	404	431
20150310102759경북15바1075	101	269	357	369
20150310104023경북15바1109	310	489	629	610
2015031010032661수8770	438	249	743	344
2015031010482421누7038	492	237	749	349
2015031010500868마4675	457	401	740	511
2015031010325617오1395	490	386	722	504
20150310104434경북15바2289	95	446	378	557
20150310104011대구70바4145	385	169	612	299
20150310103714경북15바1109	453	330	749	444
20150310100624경북11바8203	89	542	336	656
2015031010480737무8723	474	382	880	508
2015031010290811거1641	27	327	336	435
20150310105437경북15바2071	187	498	452	622
2015031010020615마6503	549	331	863	441
2015031010551939노3512	572	174	939	285
20150310104448대구70바4145	159	273	402	419
2015031010231841루7832	417	323	790	438
2015031010082887수5553	386	458	690	589
2015031010263515마7826	466	378	813	492
20150310103406대구70바4012	444	163	675	297
20150310103852경북15바1562	0	442	356	550
20150310105042서울82바3281	223	471	390	611
20150310102542경북15바1755	445	489	773	609
20150310104003대구70바4106	131	223	532	341
2015031010010021거7106	295	584	943	732
2015031010345637어2770	620	446	1077	560
2015031010500213허5402	499	279	805	385
2015031010190865마9797	123	496	497	610
2015031010570187주3909	696	222	1058	329
2015031010522963가3528	60	471	320	620
2015031010181312러9109	21	490	365	614
20150310105938경북15바1004	53	471	306	589
20150310103728대구70바4125	197	159	381	282
2015031010101022어7666	596	356	980	474
20150310100706경북41모1339	120	230	950	700
2015031010382421나6541	437	255	728	479
20150310104232경북15바1683	121	416	422	542
2015031010473346조4632	116	458	320	592
20150310104753경북11바8678	177	489	433	601
20150310105912경북15바2154	39	210	347	302
2015031010512385무8033	106	393	512	520
2015031010452465부8369	354	412	676	522
20150310103910경북11바8678	162	424	398	530
20150310104900경북15바1108	627	306	922	416
20150310100806경북15바1536	582	292	875	402
2015031010004132구1682	499	408	898	514
20150310103007경북11바8460	343	294	625	401
2015031010431256주6453	514	352	919	471
20150310105025경기93자8369	172	365	367	496
20150310104830경북15바1535	422	312	700	421
2015031010051069허4544	531	307	909	423
2015031010470964나8128	815	307	1182	415
2015031010053948루9664	653	321	1018	429
20150310105231경북11바8356	250	376	448	499
20150310105809경북11바8676	163	453	397	558
20150310104642대구70바4102	150	263	410	413
2015031010554657두6730	0	550	393	682
20150310104951경북15바1145	47	532	360	659
2015031010570785머6215	15	300	375	408
2015031010075411가7623	274	345	539	450
20150310105048경북15바1755	355	380	661	502
20150310104411경북15바2282	210	529	529	652
2015031010561834서9886	548	298	913	408
2015031010501046로1007	240	507	648	631
2015031010220813거4852	430	327	744	434
20150310101900대구70바4116	135	223	302	299
20150310105006경북15바2264	373	360	673	476
2015031010080336누5316	460	339	831	445
2015031010062714고6954	120	230	950	700
2015031010402068러7421	520	349	855	458
2015031010423678수9181	0	293	1140	488
2015031010405823우5311	89	371	440	477
20150310103938경북15바1225	410	408	681	535
20150310105523경북11바8676	275	373	540	494
2015031010101843루3121	232	305	576	410
2015031010353420수3130	62	506	453	632
20150310101116경북15바2140	215	500	532	621
2015031010204834저9087	382	405	666	515
2015031010072802루9156	330	499	747	623
20150310105114경북41로3076	734	206	844	272
2015031010410950머5311	176	482	575	609
2015031010315766부9792	95	379	447	492
2015031010500150오1583	269	368	574	469
2015031010473612러9109	255	317	557	417
2015031010025423다3068	516	479	939	599
20150310105445경북11바8064	288	456	546	572
2015031010581052로2371	664	328	966	433
20150310102447대구70바4126	315	191	608	315
2015031010265501주5279	313	448	709	566
2015031010052755허7180	375	412	746	519
2015031010492547우2572	445	424	797	549
2015031010324559서1722	79	472	350	588
2015031010024496거8359	94	178	277	277
20150310105355경북15바1755	190	490	502	607
2015031010350336누5316	563	513	1002	642
20150310104921대구70바4018	135	301	378	452
2015031010463566로2179	269	373	594	487
2015031010300063구1579	466	322	827	433
20150310103424경북41로6505	302	299	489	435
20150310103727경기93자8369	577	235	773	359
20150310101520서울82바7317	111	446	439	564
2015031010395438루5538	46	341	394	455
20150310101528경북15바1974	322	517	860	641
20150310105450경북15바5251	295	337	522	439
20150310103909경북15바1191	473	319	798	434
2015031010043997어3378	58	404	433	521
20150310104531경북11바8678	309	317	557	430
2015031010255719로1840	300	422	536	537
2015031010490613하3476	477	411	779	534
2015031010072654어7522	235	412	375	517
2015031010202407가7980	281	567	585	727
2015031010103514라7885	569	325	796	435
20150310105456경북11바8622	144	536	404	656
20150310104619대구70바4121	145	323	471	462
2015031010050402루9156	625	304	998	414
2015031010332722호8612	168	251	560	488
2015031010482269라4291	320	311	609	408
2015031010145648주5716	140	385	498	493
20150310105019경북15바1535	79	492	375	613
2015031010302950머5311	163	502	582	632
20150310104459대구70바4146	128	274	350	409
2015031010064778조6592	591	271	951	380
20150310105158경북15바2282	254	408	556	524
20150310101124경북15바2327	362	351	759	467
2015031010154123우5235	568	383	997	514
20150310105324경북11바8214	0	487	440	611
20150310104621경북15바1262	173	471	434	591
2015031010560362더7018	488	368	1008	468
2015031010405696거5866	777	203	1040	337
20150310103057경북15바2282	188	357	481	471
20150310105123경북15바2355	179	339	679	465
2015031010525367소2193	263	305	602	407
20150310102522경북15바2264	146	513	541	630
20150310103914경북41도6349	377	267	503	382
2015031010564496거8359	33	210	1179	420
20150310104407경북15바1755	395	456	701	571
20150310103705경북15바2325	482	285	751	391
2015031010015641어7667	348	310	714	416
20150310103835경북15바1880	126	430	408	540
2015031010403401주5279	544	364	921	474
2015031010431968마5004	503	315	881	421
20150310104004경북15바1535	36	451	406	566
20150310102117경북15바2264	0	524	397	641
2015031010120278수9492	122	358	482	511
2015031010370556어1155	556	297	922	399
20150310104801경북15바1191	129	455	438	563
2015031010414718도3170	582	474	938	594
2015031010390923무4810	322	368	682	472
20150310104626경북15바2050	121	516	507	631
2015031010455982보8771	0	411	327	517
2015031010004966부9792	460	342	838	450
2015031010201108서8008	253	245	628	356
20150310105235경북15바2289	61	450	332	558
20150310105343경북15바2325	397	352	698	471
2015031010542577바4113	648	173	836	274
2015031010392043더4270	208	371	470	483
20150310102610경북41로1327	120	230	950	700
2015031010155620나2305	710	349	901	463
20150310104025대구70바4146	276	193	511	328
20150310100610경북14고7288	355	76	713	217
20150310105109대구70바4001	102	214	482	315
20150310104325경북15바1262	631	293	920	402
20150310105031대구74바4113	120	230	950	700
20150310105451경북11바8356	184	475	427	583
2015031010230278조6592	229	472	638	595
2015031010441646로1238	669	309	1033	419
2015031010312556주6401	213	375	574	489
2015031010152766부9792	123	485	518	609
20150310105219경북15바2264	205	496	520	618
2015031010242664조1723	84	464	437	578
20150310104252경북11바8356	464	319	707	431
2015031010481666마3474	278	320	458	422
20150310101015경북15바1099	120	230	950	700
20150310104102경북15바2111	478	388	611	514
20150310105604경북15바1143	143	468	427	579
2015031010055866저7556	518	348	880	454
2015031010050952버8739	674	304	1045	409
2015031010555907가6123	733	335	1004	477
20150310105102경북15바1108	199	482	512	604
20150310104040대구70바4127	168	164	338	235
2015031010544719로1221	265	564	557	693
2015031010305525도4789	0	353	341	469
20150310104735경북15바1291	31	558	361	674
20150310105911경북11바8628	225	326	465	441
20150310105255경북11바8622	740	306	984	413
20150310105903경북15바5251	264	539	641	666
2015031010155121모7964	0	406	330	513
20150310103609경북11바8678	148	393	400	512
20150310105227경북11바8239	137	284	338	386
2015031010220542나6732	175	465	565	583
20150310101926경북15바2393	399	475	717	595
20150310103829대구70바4012	127	283	363	429
2015031010413896거8359	120	230	950	700
20150310102102경북15바2131	465	358	805	477
2015031010260466조2102	403	362	754	468
20150310105534대구70바4001	54	219	328	358
20150310104422경북15바2050	507	332	796	442
20150310105757경북11바8336	701	302	961	415
20150310104440경북11바8460	155	496	418	618
2015031010312914누6233	159	476	374	608
2015031010485563가3528	694	351	973	499
2015031010181718두8484	229	347	520	445
20150310104506대구70바4018	346	174	578	312
20150310102321경북15바1535	120	429	474	535
2015031010320062서4819	551	228	635	302
2015031010295534서9633	396	510	845	643
20150310104402경북15바1143	450	328	751	443
20150310102421경북15바1108	52	534	371	664
2015031010094162거5496	168	426	893	587
20150310102124경북15바1535	280	381	572	498
20150310105057경북15바2289	335	329	715	445
20150310103654경북15바1880	176	310	443	420
20150310100144경북15바1110	441	273	714	380
20150310104422경북11바8473	133	545	403	669
20150310103252대구70누4125	295	106	495	231
2015031010364757모1021	165	367	519	486
2015031010403466조2851	161	305	479	405
2015031010442885머3400	412	284	765	397
20150310105559경북15바2154	434	347	725	452
20150310104306경북15바1237	509	306	795	415
2015031010263107모9783	572	176	842	324
2015031010445509누2436	45	386	279	488
20150310103256대구70바4128	193	221	398	347
20150310104535경북15바1291	818	257	1345	413
20150310100708경북15바1374	174	546	326	676
2015031010473059어1693	285	403	662	512
2015031010582938오5376	734	363	1147	485
20150310100022경북15바1925	55	481	348	599
20150310105803경북15바2071	148	481	400	598
2015031010390118도3170	742	315	1064	425
2015031010094734부3454	37	516	336	643
2015031010305235러5501	98	347	384	451
2015031010145407가7980	170	423	483	500
20150310101232경북15바1974	622	326	1113	435
20150310104249대구70바4121	111	176	319	302
20150310100400경북11바8678	112	527	374	645
2015031010375623우5783	558	289	902	387
2015031010253135버3955	686	413	1102	535
2015031010255685마8348	394	413	689	567
2015031010314462두9044	517	331	883	435
20150310103936경북15바2325	44	498	327	611
2015031010463221라8547	201	540	661	694
2015031010585713허5402	191	494	534	615
2015031010541820어8145	162	464	562	588
